tollgate_id,time_window,direction,volume
2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,46.95, -7.05
2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,31.92, 1.92
2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,47.31, -2.69
2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,26.87, -10.13
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,116.40, 7.40
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,115.44, -4.56
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,125.80, -3.20
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,137.74, 14.74
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,102.56, 5.56
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,117.94, 10.94
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,120.71, -12.29
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,111.12, 13.12
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,112.99, 7.99
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,113.52, 7.52
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,121.50, 3.50
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,96.87, -17.13
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,112.14, -11.86
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,115.31, 8.31
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,102.34, 14.34
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,103.51, 7.51
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,99.96, 12.96
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,106.67, -5.33
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,87.98, 6.98
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,103.76, 21.76
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,106.94, -3.06
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,90.67, -3.33
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,89.84, 10.84
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,86.96, 4.96
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,93.95, 2.95
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,76.32, -1.68
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,94.16, 29.16
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,96.35, 21.35
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,75.67, 9.67
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,72.60, 4.60
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,72.30, -1.70
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,81.63, 4.63
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,60.77, -10.23
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,84.27, 4.27
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,81.38, 19.38
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,60.55, 9.55
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,55.07, -12.93
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,57.48, -0.52
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,69.44, -5.56
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,45.02, -12.98
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,75.02, 1.02
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,67.53, 18.53
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,75.12, -2.88
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,72.13, 3.13
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,70.70, -10.30
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,69.78, -22.22
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,63.05, 1.05
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,81.33, 1.33
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,71.80, -8.20
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,75.42, 0.42
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,71.72, -3.28
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,70.57, -13.43
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,70.27, -12.73
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,64.49, -3.51
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,82.96, 1.96
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,70.59, -26.41
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,75.00, -11.00
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,70.69, -16.31
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,69.57, -10.43
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,69.48, -0.52
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,64.81, -0.19
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,83.42, 7.42
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,68.83, -11.17
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,74.18, 1.18
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,69.37, -1.63
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,68.11, 14.11
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,67.95, 5.95
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,64.43, 8.43
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,83.16, 5.16
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,66.84, -24.16
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,73.10, 8.10
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,67.79, -9.21
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,66.44, -11.56
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,66.09, -6.91
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,63.86, 8.86
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,82.48, -5.52
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,64.83, -29.17
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,71.89, 3.89
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,66.05, -13.95
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,64.72, -1.28
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,64.17, 6.17
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,63.33, -13.67
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,81.58, 2.58
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,62.93, -11.07
