tollgate_id,time_window,direction,volume
2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,50.97, -3.03
2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,30.12, 0.12
2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,24.99, -25.01
2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,45.99, 8.99
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,118.76, 9.76
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,106.14, -13.86
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,123.09, -5.91
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,146.52, 23.52
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,101.24, 4.24
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,109.42, 2.42
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,126.30, -6.70
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,110.99, 12.99
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,101.18, -3.82
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,111.70, 5.70
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,136.08, 18.08
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,94.54, -19.46
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,102.64, -21.36
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,120.56, 13.56
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,99.12, 11.12
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,91.97, -4.03
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,96.82, 9.82
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,123.21, 11.21
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,87.10, 6.10
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,94.88, 12.88
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,107.60, -2.40
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,85.53, -8.47
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,79.61, 0.61
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,82.83, 0.83
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,110.01, 19.01
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,78.79, 0.79
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,86.89, 21.89
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,91.50, 16.50
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,72.73, 6.73
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,66.71, -1.29
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,71.13, -2.87
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,97.13, 20.13
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,70.03, -0.97
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,78.75, -1.25
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,76.25, 14.25
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,62.11, 11.11
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,55.31, -12.69
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,61.61, 3.61
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,84.79, 9.79
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,61.22, 3.22
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,70.53, -3.47
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,64.46, 15.46
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,82.81, 4.81
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,82.42, 13.42
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,85.78, 4.78
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,91.38, -0.62
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,81.95, 19.95
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,94.76, 14.76
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,84.05, 4.05
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,81.04, 6.04
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,80.41, 5.41
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,82.98, -1.02
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,87.63, 4.63
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,78.01, 10.01
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,90.01, 9.01
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,82.90, -14.10
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,79.22, -6.78
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,78.14, -8.86
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,79.82, -0.18
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,83.50, 13.50
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,73.34, 8.34
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,84.53, 8.53
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,81.62, 1.62
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,77.34, 4.34
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,75.59, 4.59
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,76.41, 22.41
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,79.19, 17.19
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,68.17, 12.17
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,78.58, 0.58
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,80.24, -10.76
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,75.39, 10.39
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,72.86, -4.14
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,72.80, -5.20
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,74.69, 1.69
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,62.59, 7.59
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,72.22, -15.78
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,78.83, -15.17
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,73.40, 5.40
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,70.02, -9.98
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,69.03, 3.03
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,69.96, 11.96
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,56.68, -20.32
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,65.49, -13.51
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,77.42, 3.42
