tollgate_id,time_window,direction,volume
2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,44.29, -9.71
2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,28.67, -1.33
2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,30.83, -19.17
2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,39.63, 2.63
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,109.70, 0.70
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,95.18, -24.82
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,122.80, -6.20
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,141.69, 18.69
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,97.13, 0.13
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,111.05, 4.05
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,114.80, -18.20
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,102.01, 4.01
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,90.31, -14.69
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,112.15, 6.15
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,127.91, 9.91
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,90.14, -23.86
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,103.29, -20.71
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,106.57, -0.43
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,93.80, 5.80
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,84.72, -11.28
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,101.66, 14.66
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,114.47, 2.47
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,83.02, 2.02
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,95.08, 13.08
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,97.58, -12.42
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,85.77, -8.23
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,79.01, 0.01
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,92.08, 10.08
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,101.94, 10.94
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,76.20, -1.80
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,87.00, 22.00
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,88.81, 13.81
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,77.61, 11.61
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,70.76, 2.76
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,81.72, 7.72
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,91.14, 14.14
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,71.48, 0.48
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,78.58, -1.42
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,81.13, 19.13
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,70.69, 19.69
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,64.94, -3.06
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,73.09, 15.09
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,81.44, 6.44
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,65.52, 7.52
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,71.77, -2.23
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,73.31, 24.31
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,85.40, 7.40
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,82.35, 13.35
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,84.94, 3.94
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,87.31, -4.69
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,78.59, 16.59
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,98.85, 18.85
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,80.02, 0.02
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,83.54, 8.54
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,79.94, 4.94
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,81.36, -2.64
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,82.23, -0.77
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,74.01, 6.01
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,94.93, 13.93
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,77.43, -19.57
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,81.58, -4.42
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,77.25, -9.75
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,77.49, -2.51
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,76.65, 6.65
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,69.42, 4.42
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,90.12, 14.12
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,75.01, -4.99
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,79.63, 6.63
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,74.59, 3.59
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,73.38, 19.38
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,70.62, 8.62
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,64.75, 8.75
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,84.48, 6.48
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,72.75, -18.25
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,77.10, 12.10
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,72.03, -4.97
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,69.51, -8.49
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,64.18, -8.82
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,59.97, 4.97
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,78.22, -9.78
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,69.16, -24.84
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,74.53, 6.53
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,69.62, -10.38
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,65.50, -0.50
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,57.51, -0.49
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,55.21, -21.79
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,71.38, -7.62
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,65.56, -8.44
