tollgate_id,time_window,direction,volume
2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,55.32, 1.32
2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,46.13, 16.13
2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,39.82, -10.18
2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,46.39, 9.39
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,119.41, 10.41
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,106.51, -13.49
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,125.97, -3.03
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,150.45, 27.45
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,101.04, 4.04
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,110.63, 3.63
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,127.71, -5.29
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,113.05, 15.05
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,102.14, -2.86
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,114.71, 8.71
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,140.94, 22.94
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,93.81, -20.19
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,104.06, -19.94
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,123.28, 16.28
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,101.90, 13.90
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,92.61, -3.39
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,99.24, 12.24
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,127.79, 15.79
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,85.64, 4.64
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,96.40, 14.40
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,111.61, 1.61
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,88.15, -5.85
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,79.57, 0.57
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,83.38, 1.38
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,112.25, 21.25
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,77.13, -0.87
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,88.61, 23.61
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,95.93, 20.93
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,74.55, 8.55
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,66.31, -1.69
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,69.74, -4.26
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,95.87, 18.87
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,69.15, -1.85
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,81.30, 1.30
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,80.09, 18.09
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,63.16, 12.16
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,55.43, -12.57
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,59.54, 1.54
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,80.68, 5.68
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,62.33, 4.33
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,74.84, 0.84
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,67.07, 18.07
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,87.36, 9.36
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,88.04, 19.04
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,89.57, 8.57
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,93.51, 1.51
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,76.51, 14.51
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,94.90, 14.90
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,87.77, 7.77
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,86.14, 11.14
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,86.51, 11.51
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,87.25, 3.25
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,88.64, 5.64
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,70.73, 2.73
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,90.61, 9.61
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,85.67, -11.33
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,84.28, -1.72
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,84.09, -2.91
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,83.67, 3.67
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,82.60, 12.60
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,64.43, -0.57
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,86.35, 10.35
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,83.18, 3.18
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,82.05, 9.05
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,81.25, 10.25
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,78.82, 24.82
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,75.27, 13.27
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,57.91, 1.91
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,82.21, 4.21
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,80.55, -10.45
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,79.50, 14.50
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,77.86, 0.86
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,72.62, -5.38
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,66.82, -6.18
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,51.41, -3.59
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,77.93, -10.07
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,77.78, -16.22
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,76.65, 8.65
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,73.74, -6.26
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,65.10, -0.90
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,57.69, -0.31
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,45.14, -31.86
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,73.23, -5.77
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,74.87, 0.87
