tollgate_id,time_window,direction,volume
2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,52.81, -1.19
2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,44.87, 14.87
2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,38.39, -11.61
2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,44.07, 7.07
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,118.99, 9.99
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,107.31, -12.69
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,127.22, -1.78
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,149.37, 26.37
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,102.82, 5.82
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,110.49, 3.49
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,123.84, -9.16
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,113.02, 15.02
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,104.47, -0.53
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,116.22, 10.22
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,139.88, 21.88
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,96.84, -17.16
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,102.32, -21.68
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,119.14, 12.14
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,102.16, 14.16
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,95.80, -0.20
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,101.94, 14.94
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,127.84, 15.84
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,88.68, 7.68
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,92.74, 10.74
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,108.30, -1.70
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,88.20, -5.80
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,83.00, 4.00
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,87.19, 5.19
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,113.94, 22.94
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,79.06, 1.06
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,82.98, 17.98
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,93.78, 18.78
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,73.60, 7.60
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,69.33, 1.33
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,73.73, -0.27
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,98.84, 21.84
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,69.53, -1.47
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,73.99, -6.01
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,78.19, 16.19
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,60.83, 9.83
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,57.77, -10.23
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,62.78, 4.78
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,83.89, 8.89
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,61.49, 3.49
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,66.53, -7.47
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,64.19, 15.19
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,74.89, -3.11
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,74.55, 5.55
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,74.13, -6.87
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,73.84, -18.16
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,72.79, 10.79
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,73.00, -7.00
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,75.50, -4.50
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,75.21, 0.21
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,74.80, -0.20
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,74.43, -9.57
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,74.20, -8.80
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,73.18, 5.18
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,73.36, -7.64
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,75.75, -21.25
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,75.36, -10.64
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,74.90, -12.10
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,74.55, -5.45
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,74.31, 4.31
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,73.37, 8.37
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,73.45, -2.55
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,75.85, -4.15
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,75.41, 2.41
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,74.93, 3.93
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,74.57, 20.57
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,74.30, 12.30
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,73.45, 17.45
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,73.42, -4.58
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,75.88, -15.12
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,75.41, 10.41
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,74.93, -2.07
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,74.55, -3.45
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,74.24, 1.24
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,73.47, 18.47
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,73.34, -14.66
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,75.87, -18.13
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,75.40, 7.40
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,74.91, -5.09
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,74.52, 8.52
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,74.17, 16.17
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,73.48, -3.52
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,73.25, -5.75
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,75.85, 1.85
