tollgate_id,time_window,direction,volume
2,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,56.08, 2.08
2,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,45.27, 15.27
2,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,35.37, -14.63
2,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,49.76, 12.76
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,116.93, 7.93
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,109.35, -10.65
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,127.04, -1.96
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,151.35, 28.35
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,99.90, 2.90
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,109.07, 2.07
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,123.09, -9.91
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,110.73, 12.73
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,106.17, 1.17
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,114.56, 8.56
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,140.99, 22.99
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,92.91, -21.09
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,100.80, -23.20
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,116.29, 9.29
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,101.17, 13.17
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,96.85, 0.85
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,99.94, 12.94
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,128.28, 16.28
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,84.73, 3.73
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,91.93, 9.93
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,106.53, -3.47
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,89.19, -4.81
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,83.70, 4.70
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,84.60, 2.60
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,113.30, 22.30
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,76.03, -1.97
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,83.06, 18.06
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,95.16, 20.16
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,75.98, 9.98
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,69.47, 1.47
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,69.90, -4.10
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,96.63, 19.63
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,67.64, -3.36
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,74.57, -5.43
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,82.94, 20.94
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,62.99, 11.99
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,56.53, -11.47
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,57.32, -0.68
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,79.59, 4.59
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,60.20, 2.20
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,66.90, -7.10
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,70.62, 21.62
3,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,88.05, 10.05
3,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,85.29, 16.29
3,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,89.66, 8.66
3,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,92.94, 0.94
3,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,84.57, 22.57
3,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,92.50, 12.50
3,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,85.78, 5.78
3,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,86.34, 11.34
3,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,83.01, 8.01
3,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,86.71, 2.71
3,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,89.49, 6.49
3,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,78.57, 10.57
3,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,86.07, 5.07
3,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,84.33, -12.67
3,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,84.21, -1.79
3,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,79.49, -7.51
3,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,83.26, 3.26
3,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,85.13, 15.13
3,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,74.13, 9.13
3,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,80.95, 4.95
3,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,82.67, 2.67
3,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,81.43, 8.43
3,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,75.84, 4.84
3,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,78.58, 24.58
3,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,79.34, 17.34
3,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,66.75, 10.75
3,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,74.09, -3.91
3,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,80.86, -10.14
3,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,78.03, 13.03
3,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,70.98, -6.02
3,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,73.00, -5.00
3,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,72.75, -0.25
3,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,58.69, 3.69
3,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,67.16, -20.84
3,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,78.61, -15.39
3,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,74.06, 6.06
3,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,65.53, -14.47
3,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,66.40, 0.40
3,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,65.12, 7.12
3,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,48.95, -28.05
3,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,59.67, -19.33
3,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,76.13, 2.13
